Applicant_ID,default_status
Apcnt_1002368,0.34694421532945463
Apcnt_1002384,0.045223173235047945
Apcnt_1002388,0.24936716746069687
Apcnt_1002400,0.08767155251950146
Apcnt_1002404,0.33606064628533927
Apcnt_1002412,0.551215388364484
Apcnt_1002420,0.010980125377775301
Apcnt_1002424,0.10074580607982253
Apcnt_1002432,0.09630626652271154
Apcnt_1002444,0.2809213779923864
Apcnt_1002456,0.005512949345154689
Apcnt_1002468,0.005248178823196581
Apcnt_1002472,0.009526353429201204
Apcnt_1002484,0.02583733195533538
Apcnt_1002536,0.26622722016941813
Apcnt_1002568,0.21300229531409245
Apcnt_1002576,0.23534867982734028
Apcnt_1002580,0.021861305845372932
Apcnt_1002604,0.26963440450270343
Apcnt_1002612,0.4289735591962899
Apcnt_1002616,0.385491556969987
Apcnt_1002624,0.03265151569495589
Apcnt_1002632,0.1060448528194628
Apcnt_1002636,0.7468077528925463
Apcnt_1002644,0.3850901228676824
Apcnt_1002656,0.23152239799355684
Apcnt_1002672,0.605864617718597
Apcnt_1002680,0.1095630158678888
Apcnt_1002700,0.33360007136690367
Apcnt_1002736,0.6643819492608244
Apcnt_1002756,0.10609521907314848
Apcnt_1002760,0.3408506903530527
Apcnt_1002768,0.44988639650639783
Apcnt_1002780,0.7397317865490614
Apcnt_1002784,0.0043815905037331735
Apcnt_1002788,0.0036591979640647468
Apcnt_1002796,0.0641768866048402
Apcnt_1002800,0.28202280727266327
Apcnt_1002808,0.5194350203205401
Apcnt_1002812,0.05752738897302943
Apcnt_1002832,0.4783836007970659
Apcnt_1002848,0.38699331683988725
Apcnt_1002852,0.010983675049481967
Apcnt_1002860,0.6897979299338672
Apcnt_1002868,0.0286157457346348
Apcnt_1002872,0.8056278286975121
Apcnt_1002888,0.7475207673322432
Apcnt_1002892,0.03392568016200304
Apcnt_1002896,0.5140384859446898
Apcnt_1002912,0.5205371295301252
Apcnt_1002932,0.257182502591643
Apcnt_1002936,0.31467628164182826
Apcnt_1002980,0.04979148389183394
Apcnt_1002992,0.34238310215622747
Apcnt_1003000,0.1052168981596566
Apcnt_1003028,0.5064744978057871
Apcnt_1003036,0.01514041474244915
Apcnt_1003040,0.04207384575058175
Apcnt_1003048,0.9051436779424583
Apcnt_1003076,0.790724065243732
Apcnt_1003080,0.684474285423157
Apcnt_1003100,0.24994862774381343
Apcnt_1003148,0.37381409715301883
Apcnt_1003152,0.00407510883041069
Apcnt_1003180,0.39722063390271145
Apcnt_1003200,0.507384832112711
Apcnt_1003208,0.6721864214378136
Apcnt_1003216,0.5117274182624306
Apcnt_1003224,0.10191882356532847
Apcnt_1003228,0.15785898896985273
Apcnt_1003232,0.21731534724655413
Apcnt_1003236,0.15317167352384287
Apcnt_1003276,0.24588487844294216
Apcnt_1003280,0.33857270150878427
Apcnt_1003308,0.3217750066274526
Apcnt_1003312,0.6084368148137759
Apcnt_1003324,0.17225053193292225
Apcnt_1003340,0.10959004418676364
Apcnt_1003356,0.05328219595321177
Apcnt_1003384,0.004290600926972596
Apcnt_1003400,0.005026656777026776
Apcnt_1003412,0.3977478322647542
Apcnt_1003424,0.28620613293777003
Apcnt_1003428,0.03077272134537585
Apcnt_1003452,0.11930947247244092
Apcnt_1003456,0.014990551347185247
Apcnt_1003460,0.23972751625330785
Apcnt_1003484,0.006221984432707581
Apcnt_1003504,0.04435737385411381
Apcnt_1003516,0.008012189361087324
Apcnt_1003520,0.006334604004678474
Apcnt_1003524,0.00799378658013021
Apcnt_1003532,0.014227289115427966
Apcnt_1003560,0.7624599217852412
Apcnt_1003584,0.09135741669587769
Apcnt_1003588,0.28823355099044407
Apcnt_1003600,0.058059647776713935
Apcnt_1003612,0.10134570441232299
Apcnt_1003620,0.4299199931113493
Apcnt_1003636,0.17761375578592692
Apcnt_1003656,0.2860833537229627
Apcnt_1003676,0.3987769614478315
Apcnt_1003696,0.6103634229334937
Apcnt_1003720,0.16233277100170307
Apcnt_1003728,0.26933671322575203
Apcnt_1003732,0.6754828545028528
Apcnt_1003736,0.009420061728335444
Apcnt_1003740,0.34793515399616176
Apcnt_1003744,0.03568145970483983
Apcnt_1003752,0.30897197189506154
Apcnt_1003772,0.18698904585096032
Apcnt_1003780,0.20889074443842068
Apcnt_1003808,0.22388565227587326
Apcnt_1003812,0.03846804497358369
Apcnt_1003828,0.9689158032383296
Apcnt_1003840,0.0415776453285251
Apcnt_1003860,0.2016488977732045
Apcnt_1003864,0.08966003816497325
Apcnt_1003880,0.004817754389364959
Apcnt_1003888,0.5473187550634386
Apcnt_1003892,0.24691310444502218
Apcnt_1003896,0.3054078700618759
Apcnt_1003904,0.3176447235565266
Apcnt_1003924,0.4071115226644141
Apcnt_1003928,0.039383350759994315
Apcnt_1003964,0.07584583405573996
Apcnt_1003972,0.14521705971408574
Apcnt_1003984,0.16878016509856308
Apcnt_1004016,0.26195126944107233
Apcnt_1004028,0.04369007281248512
Apcnt_1004044,0.5596065771095606
Apcnt_1004048,0.08617398820320143
Apcnt_1004068,0.3251592344375246
Apcnt_1004096,0.3348508996434746
Apcnt_1004100,0.4905807117087373
Apcnt_1004128,0.26331647414036174
Apcnt_1004144,0.8207161725752106
Apcnt_1004152,0.2547557225280629
Apcnt_1004172,0.09545916786873959
Apcnt_1004208,0.036652832629820664
Apcnt_1004216,0.3361747395156421
Apcnt_1004220,0.21518832233058602
Apcnt_1004228,0.4877949885327654
Apcnt_1004240,0.2247721224188892
Apcnt_1004248,0.17853931867844586
Apcnt_1004264,0.23141753822779854
Apcnt_1004272,0.39414154567073734
Apcnt_1004288,0.5380106575032164
Apcnt_1004292,0.011931985965839366
Apcnt_1004300,0.5757075802296834
Apcnt_1004304,0.24320942051914154
Apcnt_1004312,0.1820073917410856
Apcnt_1004316,0.4956498650365883
Apcnt_1004332,0.18787419216215578
Apcnt_1004344,0.25384703616707516
Apcnt_1004348,0.24637847062361937
Apcnt_1004352,0.8786229498137488
Apcnt_1004384,0.013742975942134904
Apcnt_1004392,0.31244950520939846
Apcnt_1004404,0.005623590030779888
Apcnt_1004408,0.005156006083414535
Apcnt_1004428,0.01580249064155951
Apcnt_1004432,0.284398204549443
Apcnt_1004452,0.23832946752345535
Apcnt_1004456,0.15591082798298508
Apcnt_1004464,0.2297271398309259
Apcnt_1004476,0.29418722938309616
Apcnt_1004484,0.005997856479395169
Apcnt_1004488,0.01784588942257733
Apcnt_1004500,0.25120359987635177
Apcnt_1004512,0.0050960445636102965
Apcnt_1004528,0.00870147006672937
Apcnt_1004536,0.007895695106632749
Apcnt_1004544,0.0296216997956039
Apcnt_1004564,0.006169601695016092
Apcnt_1004572,0.007929409534034893
Apcnt_1004588,0.06798896190865014
Apcnt_1004624,0.26498263119521004
Apcnt_1004632,0.34086943287647564
Apcnt_1004636,0.12966873018126235
Apcnt_1004648,0.6997124538051628
Apcnt_1004680,0.7414859890472323
Apcnt_1004684,0.2784996053506191
Apcnt_1004704,0.6664200109763689
Apcnt_1004708,0.016322282647032584
Apcnt_1004712,0.5840027920840436
Apcnt_1004716,0.6799926561168431
Apcnt_1004752,0.30294682842887566
Apcnt_1004760,0.1758458401989253
Apcnt_1004772,0.33568597563005
Apcnt_1004788,0.021972987020977136
Apcnt_1004792,0.005284641749352063
Apcnt_1004808,0.2544408779316871
Apcnt_1004812,0.062214035354662536
Apcnt_1004824,0.2237435877848188
Apcnt_1004828,0.38970696957598283
Apcnt_1004836,0.0038927848508887317
Apcnt_1004864,0.20007722579677956
Apcnt_1004884,0.06467971823217726
Apcnt_1004888,0.47464658896615847
Apcnt_1004900,0.7232884372040453
Apcnt_1004912,0.10896675783544488
Apcnt_1004932,0.6677954137762704
Apcnt_1004944,0.016820576169070667
Apcnt_1004968,0.0055861910666808795
Apcnt_1004972,0.07496280724555598
Apcnt_1004976,0.4836177295077953
Apcnt_1004996,0.22538860406389177
Apcnt_1005000,0.3555433711039323
Apcnt_1005016,0.09144497092040169
Apcnt_1005040,0.3741152472278185
Apcnt_1005052,0.2689544186616702
Apcnt_1005056,0.48700917020614454
Apcnt_1005064,0.0962815577426625
Apcnt_1005080,0.8420447239269274
Apcnt_1005088,0.05238815460117529
Apcnt_1005096,0.21853834796634142
Apcnt_1005100,0.12398334213874798
Apcnt_1005116,0.17466282970774283
Apcnt_1005144,0.3221572553052436
Apcnt_1005148,0.08098305271574044
Apcnt_1005168,0.31614422340576936
Apcnt_1005196,0.08617291593639298
Apcnt_1005200,0.10800107919055937
Apcnt_1005204,0.5246361880360042
Apcnt_1005208,0.3365793413091581
Apcnt_1005212,0.16229247014706283
Apcnt_1005216,0.31334992120863076
Apcnt_1005220,0.05825193756658686
Apcnt_1005256,0.15400277607487883
Apcnt_1005284,0.2912701621611239
Apcnt_1005316,0.29417140719269164
Apcnt_1005340,0.22687253060400528
Apcnt_1005440,0.031196820302472193
Apcnt_1005456,0.06620739534119593
Apcnt_1005460,0.4260733852253933
Apcnt_1005464,0.08093235690320139
Apcnt_1005472,0.15889461565359375
Apcnt_1005480,0.8362671068027892
Apcnt_1005500,0.4356236901078967
Apcnt_1005524,0.2810975671504693
Apcnt_1005544,0.033865461358262156
Apcnt_1005552,0.09095526363996649
Apcnt_1005560,0.3217765468063054
Apcnt_1005572,0.4094054215244157
Apcnt_1005576,0.36085972957441637
Apcnt_1005580,0.49932542382762957
Apcnt_1005600,0.035965751076334214
Apcnt_1005612,0.02088403487746526
Apcnt_1005616,0.2764910373037528
Apcnt_1005620,0.029373359249523327
Apcnt_1005624,0.00752597644183884
Apcnt_1005636,0.020516577115002523
Apcnt_1005644,0.1432882099741135
Apcnt_1005656,0.005165330752716199
Apcnt_1005684,0.3950432212018309
Apcnt_1005692,0.010050795273749025
Apcnt_1005700,0.060625360546138526
Apcnt_1005704,0.25481665671972326
Apcnt_1005712,0.26414965461448875
Apcnt_1005716,0.060629249500689056
Apcnt_1005740,0.06706875589142987
Apcnt_1005752,0.019110489353021023
Apcnt_1005768,0.005805652882440945
Apcnt_1005776,0.3638014726281591
Apcnt_1005796,0.12354421793874679
Apcnt_1005804,0.008044170432533068
Apcnt_1005812,0.3315954009711881
Apcnt_1005840,0.3333181560593103
Apcnt_1005872,0.048277391543857615
Apcnt_1005896,0.13599235492230427
Apcnt_1005908,0.03206601424460949
Apcnt_1005944,0.6785353255930475
Apcnt_1005952,0.4463495648713185
Apcnt_1005972,0.3742426449056091
Apcnt_1005980,0.16843117911616445
Apcnt_1006028,0.05228146816235707
Apcnt_1006032,0.09523278363846088
Apcnt_1006044,0.013181041521956042
Apcnt_1006056,0.5278946839704577
Apcnt_1006064,0.5835323484234654
Apcnt_1006084,0.07177712145840606
Apcnt_1006088,0.04500812497801326
Apcnt_1006108,0.07410135426843094
Apcnt_1006124,0.05635014741613573
Apcnt_1006132,0.8072070826507609
Apcnt_1006136,0.13352448496985758
Apcnt_1006144,0.0033247224242472844
Apcnt_1006160,0.7342963986486934
Apcnt_1006168,0.681560716933836
Apcnt_1006228,0.5897613088269287
Apcnt_1006236,0.5717784580584985
Apcnt_1006276,0.5152443454971791
Apcnt_1006280,0.619613104155168
Apcnt_1006300,0.008780068815550025
Apcnt_1006304,0.27070974543693394
Apcnt_1006320,0.020108353041029946
Apcnt_1006324,0.5235448958622775
Apcnt_1006328,0.25440577344365956
Apcnt_1006368,0.061203440588856656
Apcnt_1006376,0.1908829914062586
Apcnt_1006384,0.1506792442796453
Apcnt_1006396,0.23994678227730304
Apcnt_1006404,0.17259458246372586
Apcnt_1006444,0.07353104079282831
Apcnt_1006448,0.18458926871635079
Apcnt_1006452,0.15542402107096226
Apcnt_1006456,0.41089553638890397
Apcnt_1006460,0.06062596735147405
Apcnt_1006476,0.190356975478846
Apcnt_1006488,0.35097633995687844
Apcnt_1006492,0.13230810899057616
Apcnt_1006496,0.13852921984784233
Apcnt_1006504,0.3618985599500817
Apcnt_1006520,0.04134376374693499
Apcnt_1006524,0.18984985684019035
Apcnt_1006528,0.1062293979044392
Apcnt_1006560,0.05705704229491368
Apcnt_1006564,0.2607031608909463
Apcnt_1006568,0.08450417416637965
Apcnt_1006572,0.11343815949871908
Apcnt_1006576,0.2695690973626577
Apcnt_1006592,0.5155018946590375
Apcnt_1006604,0.1644923926013408
Apcnt_1006620,0.1724339528443114
Apcnt_1006632,0.012338562133117778
Apcnt_1006652,0.7226868769324308
Apcnt_1006692,0.014016243347111712
Apcnt_1006716,0.5856624094537468
Apcnt_1006720,0.4804356773521247
Apcnt_1006732,0.08072765367518153
Apcnt_1006744,0.4924634703203061
Apcnt_1006752,0.6486892143706451
Apcnt_1006764,0.07461568488368336
Apcnt_1006792,0.0745441464094502
Apcnt_1006796,0.05703878260634164
Apcnt_1006804,0.8030735822028052
Apcnt_1006824,0.2810240252649033
Apcnt_1006840,0.16827035015490538
Apcnt_1006844,0.8348652606452325
Apcnt_1006848,0.529040386106026
Apcnt_1006852,0.049407811854516454
Apcnt_1006868,0.018248763659172756
Apcnt_1006880,0.5475704197896014
Apcnt_1006896,0.09879533876118411
Apcnt_1006912,0.0053778417614521
Apcnt_1006916,0.005222162539865181
Apcnt_1006932,0.03697537460070244
Apcnt_1006936,0.01106176234356316
Apcnt_1006944,0.0056335625697815275
Apcnt_1006952,0.013941981674597658
Apcnt_1006968,0.009898777443845978
Apcnt_1006980,0.015384613764937802
Apcnt_1006984,0.26611285495659553
Apcnt_1007044,0.3184598957257197
Apcnt_1007052,0.09328374306686638
Apcnt_1007060,0.8926330987672408
Apcnt_1007080,0.08008963982673158
Apcnt_1007092,0.2295490695369239
Apcnt_1007100,0.005160714546667791
Apcnt_1007104,0.006584956945788472
Apcnt_1007108,0.039392230305852774
Apcnt_1007124,0.19260946197410295
Apcnt_1007140,0.007966899034806392
Apcnt_1007184,0.014851634545097228
Apcnt_1007192,0.009170464191440129
Apcnt_1007204,0.10510744656587945
Apcnt_1007212,0.15035558930285253
Apcnt_1007232,0.10795958768845675
Apcnt_1007260,0.13225671291994173
Apcnt_1007284,0.05429063871875395
Apcnt_1007288,0.19587189748421718
Apcnt_1007300,0.10347256775111882
Apcnt_1007304,0.037110368797893624
Apcnt_1007336,0.36667926906800286
Apcnt_1007348,0.12533401642255104
Apcnt_1007352,0.04584066630930762
Apcnt_1007356,0.40665374868719084
Apcnt_1007360,0.3875270663657608
Apcnt_1007364,0.9063857295670774
Apcnt_1007408,0.525784530732563
Apcnt_1007412,0.24505284533671212
Apcnt_1007416,0.023066834055874605
Apcnt_1007424,0.011204016719106348
Apcnt_1007468,0.134369170324189
Apcnt_1007476,0.12490334406498967
Apcnt_1007480,0.017985285841674935
Apcnt_1007488,0.07360447055041816
Apcnt_1007496,0.1038461126765339
Apcnt_1007500,0.1282620583992225
Apcnt_1007504,0.4615349097865965
Apcnt_1007512,0.08314676403633595
Apcnt_1007516,0.020919738941318565
Apcnt_1007528,0.09121496602376433
Apcnt_1007544,0.4700987440545925
Apcnt_1007552,0.015161548596379153
Apcnt_1007568,0.10405406719689808
Apcnt_1007572,0.3444231999462789
Apcnt_1007576,0.5999979730547518
Apcnt_1007608,0.3955653509559729
Apcnt_1007616,0.042804130120934335
Apcnt_1007636,0.12434310779050173
Apcnt_1007644,0.08822150408762025
Apcnt_1007672,0.28014723133759006
Apcnt_1007704,0.25141576490444206
Apcnt_1007708,0.04512844448757328
Apcnt_1007720,0.2618303676093003
Apcnt_1007728,0.08673424989662738
Apcnt_1007756,0.03750427074772385
Apcnt_1007760,0.016442376328139063
Apcnt_1007764,0.0854562173901298
Apcnt_1007772,0.057578065333975484
Apcnt_1007796,0.6639114288765688
Apcnt_1007808,0.06218744023178927
Apcnt_1007820,0.2548165293034473
Apcnt_1007832,0.5568544623234968
Apcnt_1007844,0.752919073615716
Apcnt_1007868,0.29771314185084763
Apcnt_1007884,0.4402181133418349
Apcnt_1007908,0.006948045302836298
Apcnt_1007916,0.08573696441836998
Apcnt_1007920,0.6475630762047906
Apcnt_1007928,0.016119532670029586
Apcnt_1007952,0.02991409858754504
Apcnt_1007996,0.10799586576327341
Apcnt_1008000,0.1414295926334294
Apcnt_1008004,0.08878434612197575
Apcnt_1008008,0.2084626367551972
Apcnt_1008024,0.7278879883165605
Apcnt_1008052,0.14780039256457722
Apcnt_1008056,0.03510307438159772
Apcnt_1008072,0.03792173252642785
Apcnt_1008096,0.5641433530944772
Apcnt_1008104,0.008739840443576459
Apcnt_1008108,0.0046411741921396086
Apcnt_1008120,0.02587674211981633
Apcnt_1008128,0.019047345560497406
Apcnt_1008136,0.010346393336921566
Apcnt_1008144,0.016387351230784053
Apcnt_1008160,0.010825109479117943
Apcnt_1008208,0.020524171319898525
Apcnt_1008212,0.2152075676243623
Apcnt_1008260,0.0980312303075085
Apcnt_1008264,0.13869610429094423
Apcnt_1008268,0.004541541585084921
Apcnt_1008276,0.05354668728786983
Apcnt_1008284,0.04451522602742437
Apcnt_1008288,0.47552231765811676
Apcnt_1008292,0.32994034896288094
Apcnt_1008332,0.10267389565828712
Apcnt_1008352,0.6800122506113363
Apcnt_1008356,0.023884244886362514
Apcnt_1008396,0.09852439048082623
Apcnt_1008412,0.07420866065729333
Apcnt_1008444,0.1364937849451476
Apcnt_1008460,0.47309092396291086
Apcnt_1008468,0.4314310103598802
Apcnt_1008472,0.022302267341499538
Apcnt_1008476,0.059417456015728114
Apcnt_1008508,0.012475095002610227
Apcnt_1008556,0.298309221181386
Apcnt_1008560,0.09376533234404125
Apcnt_1008564,0.048497144009177144
Apcnt_1008576,0.10658963479459177
Apcnt_1008616,0.04303785910832486
Apcnt_1008624,0.04696424928535228
Apcnt_1008628,0.012937442984625791
Apcnt_1008648,0.6855146141797885
Apcnt_1008680,0.11889136472398906
Apcnt_1008684,0.03443298026832724
Apcnt_1008696,0.40768935397046646
Apcnt_1008700,0.0545777525969642
Apcnt_1008708,0.008142011042659698
Apcnt_1008716,0.01042490676068638
Apcnt_1008740,0.17072389971646829
Apcnt_1008744,0.010438881471093633
Apcnt_1008768,0.05986334228424456
Apcnt_1008776,0.0341067311285602
Apcnt_1008812,0.11128423293559644
Apcnt_1008824,0.03706411083727665
Apcnt_1008828,0.046527243726773554
Apcnt_1008832,0.158992831691168
Apcnt_1008836,0.017415828082103787
Apcnt_1008852,0.007177033534415761
Apcnt_1008872,0.005849999222876802
Apcnt_1008884,0.17333522389270992
Apcnt_1008896,0.011036611890507503
Apcnt_1008904,0.027929793929400717
Apcnt_1008916,0.1694462442959553
Apcnt_1008920,0.1419046306198697
Apcnt_1008924,0.19610838734256975
Apcnt_1008928,0.4420444772008911
Apcnt_1008944,0.022506178234746075
Apcnt_1008960,0.005349816193296586
Apcnt_1008976,0.005160250347502278
Apcnt_1008988,0.026176335613317673
Apcnt_1009008,0.3227560075047532
Apcnt_1009020,0.3321926138324603
Apcnt_1009024,0.1434812338825738
Apcnt_1009028,0.4712623965084536
Apcnt_1009036,0.5029755708793644
Apcnt_1009048,0.3350038041438181
Apcnt_1009080,0.8416545077251012
Apcnt_1009084,0.048119242755070214
Apcnt_1009136,0.01137884698757925
Apcnt_1009148,0.6147566800602255
Apcnt_1009152,0.11562534847691254
Apcnt_1009168,0.010943545359996656
Apcnt_1009192,0.03246682846900187
Apcnt_1009204,0.010236601874763732
Apcnt_1009208,0.10516074839195244
Apcnt_1009220,0.0058350321499392455
Apcnt_1009224,0.010120972862445756
Apcnt_1009228,0.0030438803381480735
Apcnt_1009232,0.018023036515299167
Apcnt_1009240,0.011516258180156596
Apcnt_1009244,0.006027097118508715
Apcnt_1009344,0.10261985614088416
Apcnt_1009352,0.10378008778934364
Apcnt_1009360,0.10016275498506302
Apcnt_1009364,0.030890494175673345
Apcnt_1009372,0.49963311335970134
Apcnt_1009384,0.10767587193297029
Apcnt_1009396,0.04849894654373661
Apcnt_1009424,0.46732694636766814
Apcnt_1009440,0.20380605008945654
Apcnt_1009448,0.2685273525816506
Apcnt_1009480,0.06240182089833809
Apcnt_1009504,0.21023992141527165
Apcnt_1009528,0.1681588079875796
Apcnt_1009560,0.28496416772191935
Apcnt_1009564,0.024262650880197523
Apcnt_1009572,0.036601834767091654
Apcnt_1009584,0.02149578190281965
Apcnt_1009592,0.1711424937686032
Apcnt_1009596,0.12200454099608568
Apcnt_1009616,0.24724004094570295
Apcnt_1009620,0.5385589359147559
Apcnt_1009624,0.16585866330620666
Apcnt_1009632,0.39703283279738066
Apcnt_1009636,0.06417537480950053
Apcnt_1009644,0.40197749025155516
Apcnt_1009656,0.18682231734801932
Apcnt_1009664,0.1416007464772505
Apcnt_1009676,0.24482679615089797
Apcnt_1009684,0.015100276234882281
Apcnt_1009696,0.8715842370378023
Apcnt_1009712,0.09371590141298217
Apcnt_1009716,0.47064925963033544
Apcnt_1009732,0.18410651804855893
